epoch,acc,loss,lr,val_acc,val_loss
0,0.8607666671214005,0.4925592033813397,0.001,0.8495999985933304,0.5308730667829513
1,0.909633335073789,0.33496734611690043,0.001,0.8720000004768371,0.4287545958161354
2,0.9218833353122076,0.2863118985295296,0.001,0.883199999332428,0.39383343756198885
3,0.9298333357771238,0.2518748964741826,0.001,0.8891999995708466,0.35863696679472923
4,0.935100001792113,0.2276950508604447,0.001,0.9065000021457672,0.33287015452980995
5,0.9410333350300789,0.20537935386101405,0.001,0.8867999982833862,0.39484879434108733
6,0.9459166682759921,0.19088629846771557,0.001,0.9239000016450882,0.25380618661642074
7,0.949700001180172,0.1745894903813799,0.001,0.9238000029325485,0.26273961782455446
8,0.9554833356539408,0.16064461192737023,0.001,0.9199000024795532,0.2659203388541937
9,0.9585000043114026,0.149737283748885,0.001,0.8961000043153763,0.3391554815322161
10,0.9622166705131531,0.13974787772322694,0.001,0.9177000039815902,0.30366127356886863
11,0.9672333400448163,0.126747925405701,0.001,0.8830000001192093,0.4943096752464771
12,0.9700333417455356,0.11803078065936765,0.001,0.9262000024318695,0.26865319527685644
13,0.974383342564106,0.10678827352200945,0.001,0.9177000015974045,0.31038028553128244
14,0.9755166751146317,0.10107145556559165,0.001,0.9225000029802323,0.2878204019367695
15,0.9786666765809059,0.09368088006352385,0.001,0.9102999997138977,0.3573859490454197
16,0.9819666770100594,0.08638455780223012,0.001,0.9087999987602234,0.37969126261770725
17,0.9826333454251289,0.08242912974829475,0.001,0.9242000007629394,0.3318785890191793
18,0.9849166760842005,0.07753294674679637,0.001,0.8995000028610229,0.47475975155830386
19,0.9962166699767113,0.04795470850542188,0.0003162278,0.9412999993562698,0.27233106575906274
20,0.9993666672706604,0.035926615272959074,0.0003162278,0.9415999984741211,0.2792639350146055
21,0.9998833334445953,0.03029200738295913,0.0003162278,0.9408000010251999,0.3077107048779726
22,0.9998833334445953,0.026088896511743467,0.0003162278,0.9391000014543534,0.32921045914292335
23,0.995966670413812,0.03438292401842773,0.0003162278,0.936200003027916,0.36084698665887116
24,0.9983000016212463,0.028375561287005743,0.0003162278,0.9407000035047531,0.3412860771641135
25,0.9992333340644837,0.023931676518792907,0.0003162278,0.9374000012874604,0.37083381056785586
26,0.997883335351944,0.02638308980502188,0.0003162278,0.9349999988079071,0.3826915557682514
27,0.9996000003814697,0.021279926588758828,0.000100000005,0.9415000015497208,0.3301472628861666
28,0.9999666666984558,0.019295934348677594,0.000100000005,0.9415000015497208,0.33956739254295826
29,1.0,0.01827416196775933,0.000100000005,0.9430000007152557,0.33728968657553193
30,1.0,0.017199507172529896,0.000100000005,0.9429999989271164,0.34174328308552504
31,1.0,0.015982435066252947,0.000100000005,0.9439000016450882,0.34204716760665177
32,1.0,0.014579382580704988,0.000100000005,0.9434999996423721,0.34860515259206293
33,0.9998500001430511,0.013570306175388396,0.000100000005,0.9383999997377396,0.3801844747364521
34,0.9995000004768372,0.013885323794869085,0.000100000005,0.93780000269413,0.38583154685795307
35,0.9998166668415069,0.012861480827753742,0.000100000005,0.9399000000953674,0.37713225731626154
36,1.0,0.011796852485276758,0.000100000005,0.9425000005960464,0.3632384465262294
37,0.999983333349228,0.011247814350451033,0.000100000005,0.9426999998092651,0.36346715027466414
38,1.0,0.010755427588398259,3.1622778e-05,0.9422999995946885,0.3689326453767717
39,1.0,0.010478308911745747,3.1622778e-05,0.9425,0.3687001243419945
