epoch,acc,loss,lr,val_acc,val_loss
0,0.4807199988514185,1.4782491908073425,0.001,0.4186999976634979,2.1913726603984833
1,0.6177400005459786,1.1203635261058806,0.001,0.5331999972462654,1.5286137056350708
2,0.672120001912117,0.9666353789567947,0.001,0.5741999998688698,1.4206046557426453
3,0.7080800017118454,0.8692132451534271,0.001,0.7081000000238419,0.8902997255325318
4,0.7378000007867813,0.7904414241313934,0.001,0.6923000031709671,0.93740897834301
5,0.7587000007629394,0.7302053605914116,0.001,0.6824000030755997,0.9930809289216995
6,0.7731599978208542,0.6835206120014191,0.001,0.6818000048398971,1.0344882220029832
7,0.7912799987792969,0.6429864510893821,0.001,0.7569999992847443,0.7673073223233223
8,0.8013199986219406,0.6113130968213082,0.001,0.6277000027894973,1.6161849081516266
9,0.809079999089241,0.5910140517950058,0.001,0.7281000012159348,0.8598714882135391
10,0.8184999983310699,0.5595249896645546,0.001,0.7490000009536744,0.7641636624932289
11,0.8273999975919724,0.5392548239827156,0.001,0.7283000034093857,0.8796627700328827
12,0.8315399984121322,0.5248183227181434,0.001,0.7485000026226044,0.8541989082098007
13,0.8374799982309341,0.5051641678810119,0.001,0.7835999977588654,0.7329784375429154
14,0.8419799989461899,0.49144435352087024,0.001,0.7946999990940093,0.6772629737854003
15,0.8468399986028671,0.48154675230383875,0.001,0.694600002169609,1.1922099924087524
16,0.8529200003147125,0.46771951973438264,0.001,0.7889999985694885,0.7303630769252777
17,0.8547799994945526,0.4563758456408977,0.001,0.811100001335144,0.6107965822517872
18,0.8581999984979629,0.44636341321468354,0.001,0.7802999985218048,0.763162741959095
19,0.8619599983692169,0.4338709289431572,0.001,0.7876999986171722,0.7383893078565598
20,0.8669199998378754,0.42143936532735826,0.001,0.8006999999284744,0.6529364567995072
21,0.8654000002145767,0.418594838231802,0.001,0.8066999971866607,0.673058130145073
22,0.870860000371933,0.41014206540584563,0.001,0.8118999981880188,0.62130654245615
23,0.8760000009536744,0.4015752037763596,0.001,0.8020000004768372,0.6961750149726867
24,0.8761800006628037,0.390698187828064,0.001,0.8036999988555908,0.7232552435994148
25,0.8779000000953674,0.390392576277256,0.001,0.8118999993801117,0.670673617720604
26,0.8801000006198884,0.38152630206942556,0.001,0.7957999962568283,0.7157159659266472
27,0.8812599989175797,0.3793893152475357,0.001,0.7804000008106232,0.8169355452060699
28,0.8854799998998641,0.3645996987819672,0.001,0.8305999958515167,0.5634729674458504
29,0.8851800013780594,0.3646303422152996,0.001,0.8047999978065491,0.6714011225104332
30,0.8915200012922287,0.35219960573315623,0.001,0.8137999993562698,0.6875088697671891
31,0.89066000187397,0.351096701413393,0.001,0.8486000001430511,0.5159557977318764
32,0.893740000128746,0.3416930336356163,0.001,0.7851999980211258,0.7955876877903938
33,0.8924400019645691,0.34595876690745353,0.001,0.8199999988079071,0.6452785903215408
34,0.8967600004673004,0.33656487736105917,0.001,0.8285999953746795,0.5708612471818924
35,0.8978600013256073,0.33010988450050355,0.001,0.8246999996900558,0.636925177872181
36,0.8990400007963181,0.3295593619048595,0.001,0.827699996829033,0.6100718414783478
37,0.9007600011825562,0.32406299775838854,0.001,0.845599998831749,0.5393437665700912
38,0.9212400010824203,0.2640746683776379,0.0003162278,0.8535999995470047,0.5078798681497574
39,0.9282200019359589,0.24801458954811095,0.0003162278,0.8784999996423721,0.4177510929107666
