epoch,acc,loss,lr,val_acc,val_loss
0,0.49841999796032904,1.6954286234378815,0.001,0.34200000077486037,3.2238204789161684
1,0.6546600004434585,1.236587025284767,0.001,0.5565999966859817,1.6251739025115968
2,0.7196600021123886,1.0333322989940643,0.001,0.568199995458126,1.9616251122951507
3,0.7574799996614456,0.9053268305063248,0.001,0.7455000007152557,0.953922667503357
4,0.7827399977445603,0.8180673990249634,0.001,0.6943000030517578,1.1835887050628662
5,0.8045399973392486,0.7528390256166458,0.001,0.7303000003099441,1.0420265024900437
6,0.8217799985408782,0.6968849334716797,0.001,0.6663000029325485,1.2504950374364854
7,0.8304199985265732,0.6595718044042588,0.001,0.6794000005722046,1.382562370300293
8,0.8409599984884262,0.6277256951928138,0.001,0.8034999984502792,0.7651487958431243
9,0.8486199992895126,0.6006011965870858,0.001,0.7668999999761581,0.9190083801746368
10,0.8577599995136261,0.5744790288209916,0.001,0.7934000009298324,0.8031769281625748
11,0.8652399998903274,0.5533808570504188,0.001,0.7614999973773956,0.9567760384082794
12,0.865779999256134,0.5392251428365707,0.001,0.7321000003814697,1.1623077577352523
13,0.8737999988794327,0.5208136595487595,0.001,0.7574000012874603,1.1109489977359772
14,0.880460000038147,0.5032341933846474,0.001,0.7872999972105026,0.8673764133453369
15,0.910780001282692,0.40627342760562896,0.0003162278,0.8667000019550324,0.5570958632230759
16,0.9200400018692017,0.37656712108850476,0.0003162278,0.8803000009059906,0.5091114622354508
17,0.9241400029659271,0.3595812025666237,0.0003162278,0.8855000019073487,0.5026091051101684
18,0.9252400010824203,0.35211937296390533,0.0003162278,0.877600000500679,0.5258535063266754
19,0.9296000034809112,0.3387314511537552,0.0003162278,0.8594999986886979,0.603810409605503
20,0.931380001783371,0.329571673810482,0.0003162278,0.8797999989986419,0.5055056124925613
21,0.9336400018930435,0.3172335039675236,0.0003162278,0.8847000014781952,0.4837082001566887
22,0.9338600010871887,0.3128382822573185,0.0003162278,0.8821999990940094,0.5076779881119728
23,0.9382000020742416,0.3011396173536777,0.0003162278,0.853299999833107,0.589973903298378
24,0.952960002541542,0.26138819733262064,0.000100000005,0.9008000016212463,0.4362574823200703
25,0.9553400022983551,0.25265960311889646,0.000100000005,0.9062000012397766,0.4265410473942757
26,0.9578400037288666,0.2443662818968296,0.000100000005,0.9031000012159347,0.43858375877141953
27,0.9601400052309036,0.23639888456463815,0.000100000005,0.9033999997377395,0.44723705291748045
28,0.959740002155304,0.2363755623996258,0.000100000005,0.8926000022888183,0.49130828768014906
29,0.9603800035715103,0.22947650304436684,0.000100000005,0.9057000005245208,0.4255363318324089
30,0.9631600035429001,0.22499847352504732,0.000100000005,0.9059999996423721,0.4174280834197998
31,0.9617800050973893,0.2249356041252613,0.000100000005,0.9021000051498413,0.4429882028698921
32,0.9678800061941147,0.21012069618701934,3.1622778e-05,0.904600003361702,0.4406824590265751
33,0.969920006275177,0.20567654153704643,3.1622778e-05,0.9104000043869018,0.41865161269903184
34,0.9706400089263916,0.2020461581349373,3.1622778e-05,0.9103999996185302,0.42335392609238626
35,0.9698600075244903,0.20245969212055206,3.1622778e-05,0.9091000014543533,0.4245029480755329
36,0.9706200073957443,0.19987509106099605,3.1622778e-05,0.9084000015258789,0.4319381594657898
37,0.9705200080871582,0.1996732279062271,3.1622778e-05,0.911100001335144,0.4184502989053726
38,0.970240006685257,0.20090799802541734,3.1622778e-05,0.9069000005722045,0.43932236552238463
39,0.9711800073385238,0.19546853390336036,3.1622778e-05,0.9111000037193299,0.42137503892183303
