epoch,acc,loss,lr,val_acc,val_loss
0,0.49917999882996084,1.6981926732063293,0.001,0.5221999943256378,1.6770302867889404
1,0.6522800002098084,1.246629604578018,0.001,0.6543999999761582,1.200460524559021
2,0.717380001783371,1.0351527268886567,0.001,0.6998000031709671,1.119859840273857
3,0.7605199996232986,0.9057925493717194,0.001,0.6832999980449677,1.2788588631153106
4,0.7878399977684021,0.8169200818538666,0.001,0.7685999989509582,0.8657615113258362
5,0.80569999730587,0.7601533222198487,0.001,0.6612000030279159,1.2281386071443559
6,0.819559998512268,0.7154499027729034,0.001,0.6758000016212463,1.2546808463335037
7,0.8299599988460541,0.6819200343489646,0.001,0.7754999971389771,0.8800773429870605
8,0.8372999991178512,0.6506182551980019,0.001,0.7673999989032745,0.964589793086052
9,0.8488200006484985,0.6186211838722229,0.001,0.8055999982357025,0.7547665125131607
10,0.8557399983406067,0.5985000856518745,0.001,0.7597999995946885,0.9441140693426132
11,0.860899999499321,0.5768968119621277,0.001,0.8174999994039536,0.7358154627680779
12,0.8661399998664856,0.5579614270925521,0.001,0.7943999975919723,0.8405925565958023
13,0.8684599999189376,0.5513733317255973,0.001,0.7859999960660935,0.9060351663827896
14,0.8737399997711182,0.537867153942585,0.001,0.8177999991178513,0.720874944627285
15,0.8778599996566773,0.5220444154143333,0.001,0.8059999960660934,0.7523402926325798
16,0.8826999993324279,0.5079896879196167,0.001,0.8338000005483628,0.6845097959041595
17,0.8857400004863739,0.5009565126895904,0.001,0.83799999833107,0.667637848854065
18,0.8867200005054474,0.49444021958112716,0.001,0.7954999995231629,0.8527765983343124
19,0.8875400002002716,0.49024296391010286,0.001,0.8497000014781952,0.638987150490284
20,0.891860000371933,0.4756403087377548,0.001,0.8341999965906143,0.6813250318169594
21,0.8947400007247924,0.46705782228708265,0.001,0.8535999971628189,0.6083278506994247
22,0.8980800009965897,0.46150770062208174,0.001,0.8093999999761582,0.8229604044556618
23,0.8983600013256073,0.45389380407333374,0.001,0.8448999971151352,0.6737341901659966
24,0.9021200008392334,0.44695374751091005,0.001,0.8361000001430512,0.6985659420490264
25,0.9010200010538101,0.44931221652030945,0.001,0.832699996829033,0.7299597960710525
26,0.9050000004768372,0.4372445794939995,0.001,0.817899996638298,0.7884929162263871
27,0.9054800015687943,0.4386338182091713,0.001,0.8392999976873398,0.7360434105992317
28,0.9328000017404556,0.35437101981043817,0.0003162278,0.8992999988794327,0.47137025713920594
29,0.9426399997472763,0.3232892189323902,0.0003162278,0.9074999988079071,0.4433303079009056
30,0.9454400001764297,0.31022353437542916,0.0003162278,0.9004999995231628,0.4517317323386669
31,0.947780002117157,0.2973049176931381,0.0003162278,0.8961999988555909,0.48286989897489546
32,0.9504400022029876,0.2880340876877308,0.0003162278,0.9102000027894974,0.429466238617897
33,0.9516200021505355,0.28089677050709727,0.0003162278,0.9046000003814697,0.4444332246482372
34,0.9527600010633469,0.2743395607173443,0.0003162278,0.8910000056028367,0.4899331721663475
35,0.9521400030851365,0.2720396074652672,0.0003162278,0.9032000029087066,0.4486141364276409
36,0.9554800032377243,0.2592349702715874,0.0003162278,0.9008999997377396,0.4715396082401276
37,0.9561600031852722,0.2578761449456215,0.0003162278,0.8989000010490418,0.4795480877161026
38,0.9552600029706955,0.2539311133027077,0.0003162278,0.9007000023126602,0.45033896625041964
39,0.9662200065851212,0.22410616075992584,0.000100000005,0.9114000010490417,0.41381815657019616
