epoch,acc,loss,lr,val_acc,val_loss
0,0.47655999768525364,1.6060194437503814,0.001,0.38550000101327897,2.4198903322219847
1,0.62532000041008,1.2020111654996872,0.001,0.5745000007748604,1.3723954570293426
2,0.6820400015115738,1.0386194355487823,0.001,0.5587999987602233,1.6742579805850983
3,0.7161000014543534,0.9383185565471649,0.001,0.5820999976992607,1.6111722552776337
4,0.7453599985837936,0.8537981653213501,0.001,0.7448999983072281,0.851867641210556
5,0.7666799978017808,0.7926742727756501,0.001,0.6610999995470047,1.2388243961334229
6,0.7853199976682663,0.7355733497738838,0.001,0.7635999989509582,0.8249166014790535
7,0.7958599979877472,0.6991454092860222,0.001,0.7488000023365021,0.9499787563085555
8,0.8107799955606461,0.6608710418343544,0.001,0.7343000006675721,0.9045668441057205
9,0.8202399978637696,0.6339068408608437,0.001,0.7519999998807907,0.8636713999509812
10,0.8289199979305267,0.6108225117325783,0.001,0.7956999951601028,0.7318873408436776
11,0.835299998164177,0.5885556178689003,0.001,0.7849999970197677,0.7790933883190155
12,0.8402399994134903,0.5701353582143783,0.001,0.6644000017642975,1.3151774513721466
13,0.8421999977827073,0.5602296812534332,0.001,0.753299999833107,0.9650431114435196
14,0.8508200007677078,0.5404184455871582,0.001,0.6796000015735626,1.3028088486194611
15,0.853979998588562,0.5254724776744842,0.001,0.719200000166893,1.0370110541582107
16,0.8578799993991851,0.5144217196702957,0.001,0.7995999997854233,0.7155443024635315
17,0.8624999997615814,0.502971853017807,0.001,0.7465000021457672,0.9204174068570137
18,0.863579999923706,0.49824224162101743,0.001,0.7478999972343445,0.9987388080358506
19,0.8682999993562699,0.4819863301515579,0.001,0.8245999991893769,0.6492868357896805
20,0.8735800009965896,0.471692523419857,0.001,0.7789999985694885,0.8628216260671615
21,0.8736200011968612,0.4698906077742577,0.001,0.8066999977827072,0.7144614368677139
22,0.8762400014400482,0.46031866750121114,0.001,0.79769999563694,0.7439108210802078
23,0.8797199994325637,0.4525268904566765,0.001,0.8090999960899353,0.6817666107416153
24,0.8800800006389617,0.44777613508701325,0.001,0.7975999963283539,0.7543668311834335
25,0.8840600007772446,0.4374664546251297,0.001,0.8002999991178512,0.7423741525411606
26,0.909680001616478,0.3641653393805027,0.0003162278,0.858199999332428,0.5353695064783096
27,0.9158200019598007,0.3448118395805359,0.0003162278,0.860999995470047,0.5300500944256783
28,0.9172400014400482,0.3374463909864426,0.0003162278,0.8648999989032745,0.5258797281980514
29,0.920620001912117,0.3260227774679661,0.0003162278,0.8652999985218048,0.5199708914756775
30,0.9203400012254715,0.32241500848531723,0.0003162278,0.8667999994754791,0.5058668074011803
31,0.9239000021219254,0.31390895184874534,0.0003162278,0.8811999994516373,0.46519026786088946
32,0.9265200016498566,0.3090578173398972,0.0003162278,0.879799997806549,0.45612735390663145
33,0.9232200027704239,0.3122240166068077,0.0003162278,0.8539999991655349,0.5723647773265839
34,0.9246000020503998,0.30727159315347674,0.0003162278,0.880100000500679,0.47567167788743975
35,0.9273200037479401,0.30129610589146616,0.0003162278,0.8607000005245209,0.5667670810222626
36,0.928580001950264,0.2962229382395744,0.0003162278,0.8701999986171722,0.5030471082031727
37,0.9288600026369095,0.29043017318844794,0.0003162278,0.8816000026464462,0.45554515838623044
38,0.9286800013780594,0.287629783809185,0.0003162278,0.8524000012874603,0.5788127925992012
39,0.9321000021696091,0.2832042216360569,0.0003162278,0.8651000016927719,0.5599448570609092
