epoch,acc,loss,lr,val_acc,val_loss
0,0.482139997780323,1.5930429382324218,0.001,0.4294999980926514,2.203469799757004
1,0.6293400000333786,1.1900659745931625,0.001,0.5668999996781349,1.4669479644298553
2,0.6892800027132034,1.0322408369779588,0.001,0.6703999996185303,1.0817303663492204
3,0.7264400018453598,0.9198675915002823,0.001,0.5815999975800514,1.5412498915195465
4,0.7544199995994568,0.8329095584154129,0.001,0.6517000019550323,1.2804483324289322
5,0.7760799986124038,0.7734239313602448,0.001,0.689500002861023,1.0747820204496383
6,0.7923599990606308,0.7278585941195488,0.001,0.7370999991893769,0.9668784841895104
7,0.8033799968957901,0.6900572909116744,0.001,0.7717999970912933,0.7785825622081757
8,0.812079998254776,0.6591140528321267,0.001,0.7468999987840652,0.9504245209693909
9,0.8224999994039536,0.6329963431358338,0.001,0.7333999991416931,0.968821815252304
10,0.8304000000953674,0.60945955067873,0.001,0.6439999997615814,1.3901936727762223
11,0.8357799979448318,0.5895472682118416,0.001,0.8139999955892563,0.6583795693516731
12,0.8412199997901917,0.5719261029958725,0.001,0.7587999987602234,0.8815740466117858
13,0.8491399986743927,0.5505850810408592,0.001,0.7201999992132186,1.0248871958255767
14,0.8548999990224838,0.5320731953978538,0.001,0.7474999994039535,0.9223930788040161
15,0.8579799996614457,0.5241371676325798,0.001,0.7760999977588654,0.9086592647433281
16,0.8582199985980987,0.5195371637940407,0.001,0.8285000014305115,0.6324988162517547
17,0.865920000076294,0.500663836300373,0.001,0.7842000007629395,0.7853427681326867
18,0.8668399993181228,0.4942607979178429,0.001,0.7763000017404557,0.8031270521879196
19,0.8732000005245208,0.47903995168209074,0.001,0.7995999962091446,0.7842274332046508
20,0.8749600001573563,0.4692463886737823,0.001,0.7760000014305115,0.8327551010251045
21,0.8755400007963181,0.46529257798194884,0.001,0.7791999953985215,0.8412453579902649
22,0.8777799997329712,0.4595826522707939,0.001,0.7884999960660934,0.8143663346767426
23,0.9067400019168854,0.3816898446679115,0.0003162278,0.8589000010490417,0.5425386747717857
24,0.911920003414154,0.36046451860666273,0.0003162278,0.8604999989271164,0.5325351238250733
25,0.9134600009918213,0.3552448951601982,0.0003162278,0.8516999971866608,0.5838627856969834
26,0.913120001912117,0.3482033646702766,0.0003162278,0.857299998998642,0.5420278373360634
27,0.9185400027036666,0.3371887644827366,0.0003162278,0.8648999983072281,0.5214301028847694
28,0.9183800007104874,0.3326230983734131,0.0003162278,0.8552999979257584,0.5806542152166366
29,0.919800002336502,0.3266730757653713,0.0003162278,0.8700999981164932,0.4993699912726879
30,0.9225000020265579,0.31993342530727387,0.0003162278,0.8700999999046326,0.4950291469693184
31,0.9240800009965897,0.3142742038667202,0.0003162278,0.8622999995946884,0.5385824820399284
32,0.9236200020313263,0.3116614606976509,0.0003162278,0.8708999997377396,0.4940627405047417
33,0.9258200011253357,0.30686257937550543,0.0003162278,0.8374999982118606,0.6545490580797195
34,0.9265800006389618,0.3031029352247715,0.0003162278,0.8705000001192092,0.49679051160812376
35,0.9275000023841858,0.2970293891727924,0.0003162278,0.866000000834465,0.5274800908565521
36,0.9286000027656555,0.2932803471684456,0.0003162278,0.8709999972581863,0.5062923735380173
37,0.9316200014352799,0.28832201287150383,0.0003162278,0.8388999992609024,0.6790919098258018
38,0.9320400017499924,0.28485982954502104,0.0003162278,0.885500003695488,0.44200354561209676
39,0.9327600035667419,0.28307784035801886,0.0003162278,0.8671999990940094,0.5185545761883259
