epoch,acc,loss,lr,val_acc,val_loss
0,0.5129599982053041,1.5067347447872161,0.001,0.4523999983072281,1.9990132868289947
1,0.6751400001049042,1.0656058090925216,0.001,0.6252999973297119,1.1976017171144486
2,0.7372200006246566,0.8870324460268021,0.001,0.6521000033617019,1.1400484722852706
3,0.7782399978637695,0.7660749617815018,0.001,0.6870000034570694,1.0425325202941895
4,0.8124999969005585,0.6687621797919273,0.001,0.6933000028133393,1.0174680811166763
5,0.8354599984884262,0.6003448714017868,0.001,0.6920999997854232,0.9785786426067352
6,0.8568599998950959,0.544670135140419,0.001,0.7618999993801117,0.8235416704416275
7,0.8696599997282028,0.5039917954206466,0.001,0.722200002670288,0.9803239500522614
8,0.8835399997234344,0.46025549244880676,0.001,0.765599997639656,0.8543603086471557
9,0.8959800007343293,0.42406011271476746,0.001,0.7297000014781951,0.953906472325325
10,0.903300001859665,0.39869750988483427,0.001,0.7282000029087067,1.023730630874634
11,0.9139400007724762,0.37026580846309665,0.001,0.7482999980449676,1.0273204356431962
12,0.9196400023698806,0.3508485775589943,0.001,0.797799997329712,0.7940559732913971
13,0.9251400020122528,0.33678055852651595,0.001,0.8034999990463256,0.7784684860706329
14,0.9342200028896331,0.3101279025375843,0.001,0.7624000000953675,0.9859234070777894
15,0.9345600010156632,0.3053923280835152,0.001,0.7863999968767166,0.8612726673483848
16,0.9452200028896331,0.2776788443922997,0.001,0.8251000022888184,0.7509508314728737
17,0.9447600018978118,0.27563248267769813,0.001,0.7646999996900559,1.1164022123813628
18,0.9484400023221969,0.2656624770462513,0.001,0.795099995136261,0.8873062640428543
19,0.9526800041198731,0.2539305155873299,0.001,0.7748999971151352,1.0582368910312652
20,0.9531800037622452,0.25362949711084365,0.001,0.7859999966621399,0.9876000142097473
21,0.9571200039386749,0.24361135444045068,0.001,0.8099000018835067,0.8566739583015441
22,0.959760003209114,0.23476876917481423,0.001,0.8132999974489212,0.8639075624942779
23,0.9899400076866149,0.1587477738261223,0.0003162278,0.849799997806549,0.688297346830368
24,0.9969200029373169,0.13579942283034324,0.0003162278,0.8586999994516372,0.6637032523751258
25,0.9984600014686584,0.12749673472344875,0.0003162278,0.8539000010490417,0.7043108689785004
26,0.9979800019264221,0.1238285187035799,0.0003162278,0.8481999981403351,0.7497482371330261
27,0.99782000207901,0.12061104449629784,0.0003162278,0.8535999983549118,0.7259681405127049
28,0.996140003323555,0.12031818199157715,0.0003162278,0.8135999983549118,1.0591136059165
29,0.9937000054121018,0.12416434955596924,0.0003162278,0.8216999971866608,0.9684452819824219
30,0.993820004940033,0.12142326954007149,0.0003162278,0.8481999987363815,0.8032547450065612
31,0.9986200013160705,0.10710746808350086,0.000100000005,0.8655000025033951,0.7125312891602517
32,0.9996600003242493,0.10223906281590461,0.000100000005,0.8653999978303909,0.7096177288889884
33,0.9998200001716614,0.10005929662287236,0.000100000005,0.8649000000953674,0.7160305830836297
34,0.9999200000762939,0.09817619113624096,0.000100000005,0.8635000002384186,0.717088875323534
35,0.9998200001716614,0.09646998891234398,0.000100000005,0.8633999967575073,0.7322022503614426
36,0.9999400000572205,0.09389885492622853,0.000100000005,0.8648000001907349,0.7179037615656853
37,0.9999200000762939,0.09188041822612286,0.000100000005,0.8573000031709671,0.784899160861969
38,0.9999000000953674,0.08988081689178944,3.1622778e-05,0.8680000007152557,0.7250700448453427
39,0.9999000000953674,0.08881618233025074,3.1622778e-05,0.867099996805191,0.7253918601572513
