epoch,acc,loss,lr,val_acc,val_loss
0,0.362739988476038,1.7537845215797425,0.001,0.3805999892950058,1.752704223394394
1,0.5448399757742882,1.3065874447822572,0.001,0.5171999752521514,1.449367526769638
2,0.6165999693870544,1.102050621151924,0.001,0.4373999860882759,2.142853444814682
3,0.6630799719095231,0.9822743327617646,0.001,0.6400999712944031,1.0567853653430939
4,0.6975599726438523,0.891036380648613,0.001,0.6177999711036682,1.1284258288145066
5,0.7217799745798111,0.816451840877533,0.001,0.5492999690771103,1.4001315653324127
6,0.7458199752569199,0.7510027793049813,0.001,0.634899970293045,1.174227879047394
7,0.7642799772024155,0.7067604835629463,0.001,0.6745999765396118,0.9760289043188095
8,0.7796999806165695,0.6611582622528076,0.001,0.6539999681711197,1.097223212122917
9,0.7964199796915055,0.6161040304303169,0.001,0.6792999732494355,1.018540884256363
10,0.8068999818563461,0.581343892633915,0.001,0.7093999719619751,0.8905788886547089
11,0.8168399810791016,0.5511378818154336,0.001,0.7109999763965607,0.8879382383823394
12,0.8268599877357483,0.5214793716669083,0.001,0.764999982714653,0.7242287400364876
13,0.8346399865150451,0.5013696853518486,0.001,0.7407999765872956,0.805422292649746
14,0.8418799875974655,0.4753662863969803,0.001,0.6805999743938446,1.0658881950378418
15,0.8498199917078019,0.4521295702457428,0.001,0.7005999737977981,1.0328238499164581
16,0.8552399983406067,0.4375068692862987,0.001,0.7410999768972397,0.8365389454364777
17,0.862800000667572,0.41476309272646905,0.001,0.6620999675989151,1.148124343752861
18,0.8671800013780594,0.3993171619474888,0.001,0.7752999794483185,0.7235463976860046
19,0.8740400069952011,0.3811559747159481,0.001,0.760399973988533,0.7985980373620987
20,0.8816600120067597,0.36462356197834017,0.001,0.7462999844551086,0.8516277804970741
21,0.8851600130796432,0.3486458747982979,0.001,0.7626999765634537,0.8020193028450012
22,0.8898200141191482,0.33422833290696147,0.001,0.7094999748468399,1.1027039122581481
23,0.8960000208616257,0.31625798937678334,0.001,0.7845999759435653,0.7172041103243828
24,0.9005200204849243,0.3052096785902977,0.001,0.7342999792098999,0.9762446367740631
25,0.9024200208187103,0.2984292378127575,0.001,0.7566999769210816,0.8385591828823089
26,0.9077600247859955,0.2809305000603199,0.001,0.7451999777555466,0.9128782391548157
27,0.9124600270986557,0.27222371216118335,0.001,0.7775999808311462,0.7614502686262131
28,0.912480026125908,0.2652625521272421,0.001,0.7575999790430069,0.8498391702771186
29,0.9167800254821777,0.2535869549512863,0.001,0.7430999773740768,0.9508759546279907
30,0.9580800247192383,0.15257149124145508,0.0003162278,0.8030999791622162,0.7111125773191452
31,0.9683400231599808,0.11937021755427123,0.0003162278,0.8095999890565873,0.7373846581578255
32,0.9723000190258027,0.11016754619032144,0.0003162278,0.7986999797821045,0.7878140825033187
33,0.9746200171709061,0.10061879177391529,0.0003162278,0.8007999867200851,0.799787532389164
34,0.9771800153255462,0.09287157569080591,0.0003162278,0.7951999831199646,0.8815345418453217
35,0.9788800138235092,0.08695940347760915,0.0003162278,0.7933999830484391,0.9089779499173164
36,0.9795000143051148,0.08318694572523236,0.0003162278,0.7931999808549881,0.9503850212693215
37,0.9816400128602981,0.07814767036587,0.0003162278,0.7988999825716019,0.9160168680548668
38,0.9906000065803527,0.05465677581354976,0.000100000005,0.8045999848842621,0.8837254855036736
39,0.9933400037288665,0.047135294634848834,0.000100000005,0.8047999835014343,0.8854917618632316
